TimeGenerated,UserPrincipalName,IPAddress,ResultType,ResultDescription,Location,City,AppDisplayName,ClientAppUsed,DeviceDetail,LogonType,RiskLevelDuringSignIn,IsInteractive,ConditionalAccessStatus,AttackPattern
2026-02-22T22:05:21Z,bob.wilson@contoso.com,192.168.1.25,0,Success,Canada,Toronto,SharePoint Online,Internet Explorer 11,Windows 11,Network,none,True,success,Normal
2026-02-22T22:06:21Z,helpdesk@contoso.com,10.0.0.12,0,Success,United Kingdom,Berlin,OneDrive,Internet Explorer 11,Android 14,Network,none,True,notApplied,Normal
2026-02-22T22:06:21Z,david.clark@contoso.com,192.168.1.10,0,Success,Canada,London,SharePoint Online,Safari 17,Unknown,Interactive,none,False,success,Normal
2026-02-22T22:07:21Z,bob.wilson@contoso.com,10.0.0.33,0,Success,Canada,Toronto,OneDrive,Safari 17,Windows 11,Network,none,False,success,Normal
2026-02-22T22:15:21Z,helpdesk@contoso.com,192.168.1.25,0,Success,Canada,New York,OneDrive,Internet Explorer 11,MacOS 13,Network,none,True,success,Normal
2026-02-22T22:16:21Z,ceo@contoso.com,172.16.0.20,0,Success,Australia,London,OneDrive,Edge 120,iOS 17,RemoteInteractive,none,False,success,Normal
2026-02-22T22:16:21Z,david.clark@contoso.com,10.0.0.12,0,Success,Germany,London,OneDrive,Chrome 120,Windows 10,Network,none,False,success,Normal
2026-02-22T22:17:21Z,david.clark@contoso.com,10.0.0.5,0,Success,Australia,Berlin,Outlook Web Access,Edge 120,MacOS 13,Interactive,none,False,success,Normal
2026-02-22T22:18:21Z,finance01@contoso.com,10.0.0.5,0,Success,Australia,Berlin,Office 365 Exchange Online,Internet Explorer 11,Unknown,RemoteInteractive,low,False,success,Normal
2026-02-22T22:18:21Z,svc.azure@contoso.com,10.0.0.33,0,Success,United States,London,SharePoint Online,Firefox 121,Windows 10,RemoteInteractive,low,False,notApplied,Normal
2026-02-22T22:19:21Z,david.clark@contoso.com,172.16.0.5,0,Success,Canada,London,Azure Portal,Chrome 120,Unknown,Network,none,True,failure,Normal
2026-02-22T22:20:21Z,david.clark@contoso.com,192.168.1.42,0,Success,Germany,London,Microsoft Teams,Internet Explorer 11,MacOS 13,Network,none,False,success,Normal
2026-02-22T22:20:21Z,bob.wilson@contoso.com,192.168.1.10,500121,MFA denied by user,United States,New York,Office 365 Exchange Online,Chrome 120,Android 14,Network,none,False,notApplied,Normal
2026-02-22T22:22:21Z,helpdesk@contoso.com,192.168.1.42,0,Success,Germany,Sydney,Office 365 Exchange Online,Firefox 121,Windows 10,Service,none,True,success,Normal
2026-02-22T22:23:21Z,david.clark@contoso.com,10.0.0.12,0,Success,United Kingdom,New York,SharePoint Online,Edge 120,Windows 11,Interactive,none,False,success,Normal
2026-02-22T22:23:21Z,alice.brown@contoso.com,192.168.1.10,0,Success,United States,Toronto,Azure Portal,Firefox 121,Windows 10,Network,low,False,notApplied,Normal
2026-02-22T22:26:21Z,ceo@contoso.com,192.168.1.10,0,Success,Canada,Toronto,OneDrive,Internet Explorer 11,Unknown,Network,none,True,success,Normal
2026-02-22T22:26:21Z,john.doe@contoso.com,172.16.0.5,0,Success,Australia,Toronto,Azure Active Directory,Internet Explorer 11,Windows 10,Interactive,low,False,failure,Normal
2026-02-22T22:29:21Z,bob.wilson@contoso.com,10.0.0.5,50126,Invalid username or password,United States,New York,Office 365 Exchange Online,Unknown,Android 14,Interactive,none,False,success,Normal
2026-02-22T22:30:21Z,jane.smith@contoso.com,192.168.1.25,0,Success,Australia,Toronto,SharePoint Online,Unknown,Android 14,Network,none,True,success,Normal
2026-02-22T22:30:21Z,finance01@contoso.com,192.168.1.25,0,Success,Germany,Berlin,Office 365 Exchange Online,Firefox 121,iOS 17,Service,none,True,notApplied,Normal
2026-02-22T22:32:21Z,bob.wilson@contoso.com,10.0.0.12,0,Success,United States,Berlin,OneDrive,Internet Explorer 11,Windows 11,Network,none,True,success,Normal
2026-02-22T22:34:21Z,mary.jones@contoso.com,192.168.1.42,0,Success,Australia,New York,Microsoft 365 Admin Center,Internet Explorer 11,MacOS 13,Interactive,none,True,success,Normal
2026-02-22T22:37:21Z,bob.wilson@contoso.com,172.16.0.20,0,Success,United States,Sydney,Azure Portal,Edge 120,iOS 17,Network,high,True,success,Normal
2026-02-22T22:37:21Z,david.clark@contoso.com,172.16.0.5,0,Success,Canada,Berlin,Azure Portal,Unknown,iOS 17,Interactive,none,True,success,Normal
2026-02-22T22:39:21Z,bob.wilson@contoso.com,10.0.0.12,0,Success,Germany,Berlin,Azure Portal,Edge 120,Unknown,RemoteInteractive,none,True,success,Normal
2026-02-22T22:40:21Z,svc.azure@contoso.com,192.168.1.25,0,Success,Germany,Sydney,Microsoft Teams,Safari 17,Unknown,Interactive,low,False,success,Normal
2026-02-22T22:40:21Z,john.doe@contoso.com,172.16.0.20,0,Success,Germany,Toronto,OneDrive,Unknown,Unknown,Network,none,False,notApplied,Normal
2026-02-22T22:42:21Z,finance01@contoso.com,192.168.1.42,0,Success,Australia,London,Microsoft 365 Admin Center,Internet Explorer 11,iOS 17,Network,none,False,notApplied,Normal
2026-02-22T22:44:21Z,bob.wilson@contoso.com,10.0.0.12,0,Success,Germany,New York,Office 365 Exchange Online,Chrome 120,Unknown,Service,none,False,notApplied,Normal
2026-02-22T22:47:21Z,finance01@contoso.com,192.168.1.10,0,Success,Australia,New York,Outlook Web Access,Firefox 121,Windows 10,Network,none,True,success,Normal
2026-02-22T22:47:21Z,admin@contoso.com,192.168.1.10,0,Success,United Kingdom,Toronto,Office 365 Exchange Online,Safari 17,Android 14,Network,none,True,success,Normal
2026-02-22T22:48:21Z,john.doe@contoso.com,192.168.1.10,0,Success,United Kingdom,London,OneDrive,Unknown,iOS 17,Interactive,none,False,success,Normal
2026-02-22T22:49:21Z,guest@contoso.com,10.0.0.5,50126,Invalid username or password,Canada,Berlin,Azure Active Directory,Unknown,MacOS 14,Network,none,True,success,Normal
2026-02-22T22:51:21Z,jane.smith@contoso.com,192.168.1.10,0,Success,Australia,Berlin,OneDrive,Firefox 121,Windows 11,Batch,none,True,success,Normal
2026-02-22T22:52:21Z,alice.brown@contoso.com,192.168.1.42,0,Success,United States,Sydney,Office 365 Exchange Online,Firefox 121,Android 14,Interactive,none,True,success,Normal
2026-02-22T22:52:21Z,sarah.lee@contoso.com,10.0.0.33,0,Success,Germany,Toronto,Azure Portal,Chrome 120,Windows 10,Network,none,True,success,Normal
2026-02-22T22:56:21Z,alice.brown@contoso.com,10.0.0.12,0,Success,Canada,Sydney,Azure Active Directory,Safari 17,Unknown,RemoteInteractive,none,True,success,Normal
2026-02-22T22:57:21Z,ceo@contoso.com,10.0.0.12,0,Success,United Kingdom,Toronto,Microsoft 365 Admin Center,Internet Explorer 11,MacOS 14,RemoteInteractive,none,True,success,Normal
2026-02-22T22:58:21Z,john.doe@contoso.com,10.0.0.33,0,Success,Germany,Toronto,Office 365 Exchange Online,Internet Explorer 11,MacOS 14,Service,none,True,success,Normal
2026-02-22T23:00:21Z,jane.smith@contoso.com,172.16.0.5,0,Success,United States,Berlin,Microsoft Teams,Unknown,Unknown,RemoteInteractive,medium,False,success,Normal
2026-02-22T23:02:21Z,jane.smith@contoso.com,172.16.0.5,0,Success,United States,Berlin,Microsoft 365 Admin Center,Unknown,Unknown,Interactive,none,False,success,Normal
2026-02-22T23:04:21Z,jane.smith@contoso.com,10.0.0.5,0,Success,United States,New York,SharePoint Online,Edge 120,iOS 17,Network,none,True,notApplied,Normal
2026-02-22T23:04:21Z,sarah.lee@contoso.com,10.0.0.5,0,Success,United Kingdom,London,Microsoft Teams,Chrome 120,Windows 10,Network,none,True,unknownFutureValue,Normal
2026-02-22T23:08:21Z,helpdesk@contoso.com,192.168.1.10,0,Success,United Kingdom,London,Azure Portal,Unknown,iOS 17,Interactive,none,False,notApplied,Normal
2026-02-22T23:08:21Z,bob.wilson@contoso.com,192.168.1.42,0,Success,Australia,Berlin,OneDrive,Edge 120,MacOS 13,Interactive,none,False,success,Normal
2026-02-22T23:09:21Z,alice.brown@contoso.com,192.168.1.42,0,Success,Australia,Sydney,Outlook Web Access,Internet Explorer 11,Android 14,Network,none,True,success,Normal
2026-02-22T23:13:21Z,mary.jones@contoso.com,192.168.1.10,500121,MFA denied by user,Germany,Sydney,Office 365 Exchange Online,Internet Explorer 11,MacOS 13,Interactive,none,True,success,Normal
2026-02-22T23:14:21Z,bob.wilson@contoso.com,192.168.1.25,0,Success,Germany,Toronto,Outlook Web Access,Safari 17,Windows 11,RemoteInteractive,none,False,success,Normal
2026-02-22T23:16:21Z,david.clark@contoso.com,172.16.0.5,0,Success,United States,Toronto,SharePoint Online,Firefox 121,MacOS 13,Interactive,none,False,notApplied,Normal
2026-02-22T23:18:21Z,bob.wilson@contoso.com,192.168.1.10,0,Success,Germany,London,Azure Active Directory,Firefox 121,iOS 17,Batch,none,False,success,Normal
2026-02-22T23:19:21Z,it.admin@contoso.com,10.0.0.5,0,Success,Germany,London,Azure Portal,Firefox 121,Android 14,Network,none,True,success,Normal
2026-02-22T23:20:21Z,finance01@contoso.com,10.0.0.33,0,Success,Australia,Toronto,Outlook Web Access,Firefox 121,Windows 10,Service,none,True,success,Normal
2026-02-22T23:26:21Z,helpdesk@contoso.com,192.168.1.42,0,Success,United Kingdom,Toronto,Microsoft 365 Admin Center,Chrome 120,Android 14,Service,none,True,success,Normal
2026-02-22T23:27:21Z,it.admin@contoso.com,192.168.1.25,0,Success,Germany,Berlin,SharePoint Online,Safari 17,MacOS 13,RemoteInteractive,none,False,success,Normal
2026-02-22T23:27:21Z,mary.jones@contoso.com,172.16.0.20,0,Success,Australia,Berlin,Azure Active Directory,Firefox 121,Android 14,Network,none,False,success,Normal
2026-02-22T23:29:21Z,svc.backup@contoso.com,172.16.0.20,0,Success,Canada,New York,Microsoft 365 Admin Center,Internet Explorer 11,MacOS 13,Network,low,True,success,Normal
2026-02-22T23:29:21Z,bob.wilson@contoso.com,10.0.0.5,50126,Invalid username or password,Germany,Berlin,Microsoft 365 Admin Center,Unknown,Windows 10,RemoteInteractive,none,True,notApplied,Normal
2026-02-22T23:29:21Z,jane.smith@contoso.com,10.0.0.5,0,Success,Canada,London,Office 365 Exchange Online,Firefox 121,Android 14,Interactive,none,True,success,Normal
2026-02-22T23:31:21Z,jane.smith@contoso.com,172.16.0.20,0,Success,United States,Berlin,SharePoint Online,Firefox 121,MacOS 13,Network,none,False,notApplied,Normal
2026-02-22T23:33:21Z,john.doe@contoso.com,192.168.1.42,0,Success,Germany,London,SharePoint Online,Firefox 121,MacOS 13,Network,none,True,success,Normal
2026-02-22T23:33:21Z,it.admin@contoso.com,10.0.0.33,0,Success,United States,Berlin,Office 365 Exchange Online,Unknown,Windows 11,Interactive,none,True,success,Normal
2026-02-22T23:36:21Z,jane.smith@contoso.com,10.0.0.12,0,Success,Canada,London,Microsoft 365 Admin Center,Safari 17,Unknown,Interactive,none,True,notApplied,Normal
2026-02-22T23:37:21Z,alice.brown@contoso.com,192.168.1.42,0,Success,Canada,Sydney,Office 365 Exchange Online,Internet Explorer 11,MacOS 13,Network,none,False,success,Normal
2026-02-22T23:38:21Z,mary.jones@contoso.com,192.168.1.25,0,Success,Germany,New York,Azure Portal,Firefox 121,Windows 10,RemoteInteractive,high,False,success,Normal
2026-02-22T23:39:21Z,ceo@contoso.com,192.168.1.10,0,Success,United States,London,Azure Active Directory,Safari 17,Unknown,Interactive,none,False,success,Normal
2026-02-22T23:41:21Z,svc.backup@contoso.com,10.0.0.5,0,Success,Germany,London,Azure Portal,Internet Explorer 11,MacOS 14,Service,none,False,success,Normal
2026-02-22T23:41:21Z,john.doe@contoso.com,172.16.0.5,0,Success,United Kingdom,Berlin,Office 365 Exchange Online,Unknown,Unknown,RemoteInteractive,none,False,success,Normal
2026-02-22T23:46:21Z,john.doe@contoso.com,192.168.1.42,0,Success,United States,New York,Azure Portal,Unknown,MacOS 14,Network,none,False,success,Normal
2026-02-22T23:47:21Z,guest@contoso.com,172.16.0.5,0,Success,United Kingdom,Berlin,OneDrive,Chrome 120,Unknown,Network,none,True,notApplied,Normal
2026-02-22T23:48:21Z,alice.brown@contoso.com,192.168.1.10,0,Success,Germany,Berlin,Microsoft 365 Admin Center,Unknown,iOS 17,Network,none,True,success,Normal
2026-02-22T23:50:21Z,admin@contoso.com,10.0.0.33,0,Success,United States,Sydney,Office 365 Exchange Online,Unknown,Windows 11,RemoteInteractive,none,False,success,Normal
2026-02-22T23:54:21Z,john.doe@contoso.com,10.0.0.12,0,Success,United Kingdom,Toronto,Azure Portal,Firefox 121,Android 14,Network,none,True,success,Normal
2026-02-22T23:54:21Z,jane.smith@contoso.com,10.0.0.33,0,Success,Canada,Toronto,Office 365 Exchange Online,Edge 120,MacOS 14,Service,none,True,success,Normal
2026-02-22T23:55:21Z,admin@contoso.com,192.168.1.42,0,Success,Australia,London,Azure Active Directory,Unknown,Unknown,Interactive,none,True,success,Normal
2026-02-22T23:58:21Z,admin@contoso.com,172.16.0.5,0,Success,United Kingdom,London,SharePoint Online,Chrome 120,Unknown,Network,none,False,notApplied,Normal
2026-02-22T23:59:21Z,jane.smith@contoso.com,172.16.0.20,0,Success,United Kingdom,London,Azure Active Directory,Firefox 121,MacOS 14,Network,low,True,success,Normal
2026-02-23T00:01:21Z,alice.brown@contoso.com,172.16.0.20,0,Success,Canada,Toronto,Office 365 Exchange Online,Safari 17,Android 14,Interactive,none,True,success,Normal
2026-02-23T00:02:21Z,alice.brown@contoso.com,10.0.0.12,0,Success,Germany,Sydney,Microsoft Teams,Safari 17,iOS 17,Interactive,none,False,success,Normal
2026-02-23T00:03:21Z,jane.smith@contoso.com,10.0.0.5,0,Success,Canada,New York,Azure Portal,Chrome 120,Unknown,Network,none,False,unknownFutureValue,Normal
2026-02-23T00:03:21Z,svc.azure@contoso.com,172.16.0.5,0,Success,Canada,Toronto,Azure Portal,Edge 120,Windows 11,RemoteInteractive,none,True,success,Normal
2026-02-23T00:05:21Z,john.doe@contoso.com,10.0.0.5,0,Success,Germany,New York,SharePoint Online,Edge 120,MacOS 13,Network,low,True,success,Normal
2026-02-23T00:05:21Z,admin@contoso.com,10.0.0.33,50126,Invalid username or password,United States,Toronto,Azure Active Directory,Unknown,Unknown,RemoteInteractive,none,True,success,Normal
2026-02-23T00:05:21Z,svc.azure@contoso.com,10.0.0.33,0,Success,United Kingdom,New York,Azure Portal,Internet Explorer 11,Android 14,Interactive,none,False,success,Normal
2026-02-23T00:06:21Z,admin@contoso.com,192.168.1.42,0,Success,Germany,London,SharePoint Online,Firefox 121,Android 14,Service,none,False,failure,Normal
2026-02-23T00:13:21Z,jane.smith@contoso.com,10.0.0.5,0,Success,United States,Toronto,Microsoft Teams,Unknown,Unknown,Network,none,True,success,Normal
2026-02-23T00:14:21Z,finance01@contoso.com,192.168.1.25,0,Success,Australia,Toronto,Microsoft 365 Admin Center,Unknown,Android 14,RemoteInteractive,none,False,failure,Normal
2026-02-23T00:16:21Z,bob.wilson@contoso.com,10.0.0.33,0,Success,United States,New York,Azure Active Directory,Firefox 121,Windows 10,Network,none,False,success,Normal
2026-02-23T00:17:21Z,john.doe@contoso.com,192.168.1.10,0,Success,United States,Berlin,Azure Active Directory,Firefox 121,iOS 17,Network,none,True,success,Normal
2026-02-23T00:17:21Z,mary.jones@contoso.com,10.0.0.12,0,Success,United States,London,OneDrive,Unknown,MacOS 14,Network,none,True,notApplied,Normal
2026-02-23T00:19:21Z,it.admin@contoso.com,10.0.0.33,0,Success,Canada,London,OneDrive,Unknown,iOS 17,Interactive,none,False,success,Normal
2026-02-23T00:20:21Z,svc.azure@contoso.com,192.168.1.42,0,Success,Australia,London,Microsoft Teams,Edge 120,iOS 17,RemoteInteractive,none,False,success,Normal
2026-02-23T00:20:21Z,sarah.lee@contoso.com,10.0.0.5,0,Success,Germany,London,Microsoft Teams,Safari 17,Android 14,Network,none,False,success,Normal
2026-02-23T00:21:21Z,sarah.lee@contoso.com,10.0.0.12,0,Success,United States,Sydney,Office 365 Exchange Online,Safari 17,MacOS 13,Service,none,False,failure,Normal
2026-02-23T00:22:21Z,david.clark@contoso.com,172.16.0.5,0,Success,United Kingdom,Toronto,Azure Portal,Edge 120,MacOS 13,Network,none,True,success,Normal
2026-02-23T00:25:21Z,jane.smith@contoso.com,10.0.0.33,0,Success,United States,London,Microsoft Teams,Safari 17,Windows 10,Network,none,True,notApplied,Normal
2026-02-23T00:25:21Z,mary.jones@contoso.com,172.16.0.5,0,Success,Canada,Sydney,Azure Active Directory,Safari 17,Android 14,Network,none,False,notApplied,Normal
2026-02-23T00:26:21Z,alice.brown@contoso.com,10.0.0.33,0,Success,Germany,Berlin,Office 365 Exchange Online,Internet Explorer 11,MacOS 14,Batch,none,True,success,Normal
2026-02-23T00:26:21Z,helpdesk@contoso.com,172.16.0.5,0,Success,United States,Berlin,SharePoint Online,Chrome 120,Unknown,Service,none,False,success,Normal
2026-02-23T00:27:21Z,helpdesk@contoso.com,10.0.0.5,0,Success,Canada,Berlin,SharePoint Online,Internet Explorer 11,Windows 11,Interactive,none,True,success,Normal
2026-02-23T00:28:21Z,svc.backup@contoso.com,10.0.0.33,0,Success,United Kingdom,New York,SharePoint Online,Chrome 120,Android 14,RemoteInteractive,none,False,success,Normal
2026-02-23T00:30:21Z,alice.brown@contoso.com,192.168.1.25,0,Success,Australia,New York,Azure Active Directory,Unknown,Windows 10,RemoteInteractive,none,False,success,Normal
2026-02-23T00:31:21Z,admin@contoso.com,192.168.1.25,0,Success,United States,Berlin,Azure Active Directory,Safari 17,Windows 10,Network,none,True,notApplied,Normal
2026-02-23T00:32:21Z,mary.jones@contoso.com,192.168.1.10,0,Success,Germany,London,Microsoft Teams,Edge 120,Android 14,RemoteInteractive,none,False,success,Normal
2026-02-23T00:34:21Z,finance01@contoso.com,10.0.0.12,0,Success,Australia,Sydney,Office 365 Exchange Online,Edge 120,Windows 10,Network,none,True,success,Normal
2026-02-23T00:39:21Z,john.doe@contoso.com,172.16.0.20,500121,MFA denied by user,United Kingdom,Berlin,Azure Portal,Chrome 120,iOS 17,Interactive,none,False,success,Normal
2026-02-23T00:39:21Z,mary.jones@contoso.com,192.168.1.10,50126,Invalid username or password,Australia,New York,Microsoft 365 Admin Center,Internet Explorer 11,Unknown,Service,low,False,success,Normal
2026-02-23T00:40:21Z,ceo@contoso.com,10.0.0.33,0,Success,Germany,Toronto,Microsoft 365 Admin Center,Unknown,MacOS 13,Interactive,none,True,success,Normal
2026-02-23T00:41:21Z,jane.smith@contoso.com,192.168.1.10,0,Success,Canada,Sydney,SharePoint Online,Edge 120,MacOS 13,Interactive,none,True,notApplied,Normal
2026-02-23T00:42:21Z,john.doe@contoso.com,192.168.1.42,50126,Invalid username or password,Australia,Toronto,Outlook Web Access,Firefox 121,MacOS 14,Interactive,none,False,success,Normal
2026-02-23T00:43:21Z,helpdesk@contoso.com,10.0.0.12,0,Success,United States,Sydney,Microsoft Teams,Internet Explorer 11,Android 14,Network,medium,True,success,Normal
2026-02-23T00:45:21Z,ceo@contoso.com,192.168.1.25,0,Success,United States,Sydney,Microsoft Teams,Safari 17,Android 14,Network,none,True,success,Normal
2026-02-23T00:45:21Z,sarah.lee@contoso.com,10.0.0.5,0,Success,Germany,London,Microsoft 365 Admin Center,Chrome 120,Unknown,Interactive,none,False,unknownFutureValue,Normal
2026-02-23T00:45:21Z,admin@contoso.com,172.16.0.20,0,Success,Canada,New York,Microsoft 365 Admin Center,Unknown,Android 14,RemoteInteractive,none,False,success,Normal
2026-02-23T00:52:21Z,alice.brown@contoso.com,10.0.0.5,0,Success,Australia,Sydney,Azure Active Directory,Internet Explorer 11,iOS 17,Service,none,False,success,Normal
2026-02-23T00:52:21Z,sarah.lee@contoso.com,172.16.0.20,500121,MFA denied by user,Australia,Sydney,SharePoint Online,Unknown,Windows 11,RemoteInteractive,none,True,success,Normal
